U110385908000114037201956     1255800       TORRES FOMENTO MERCANTIL COMERCIAL E EMPRESARIAL??????????
P2103859080001141445          FREVINHO LIMÃO PET 12X250 ML                      FR????ATT1800000000000700
P2103859080001141446          FREVO UVA 12X250 ML                               FR????ATT1800000000000700
P2103859080001141447          CREAN CRACKER TRAD CAPRICCHE 20X400G              CX????ATT1800000000003600
P2103859080001141448          CREAN CRACKER INTEGRAL CAPRICCHE 20X420G          CX????ATT1800000000004000
P2103859080001141449          BISCOITO MARIA TRADICIONAL CAPRICCHE 20X400G      CX????ATT1800000000004450
P2103859080001141450          BISCOITO MARIA CHOCOLATE CAPRICCHE 20X400G        CX????ATT1800000000004000
P2103859080001141451          BISC RECH MORANGO FUTURINHOS 30X60G               CX????ATT1800000000001100
P2103859080001141452          BIS RECH BRIGADEIRO FUTURINHOS 30X60G             CX????ATT1800000000001100
P2103859080001141453          BISC RECH CHOCOLATE FUTURINHOS 30X130G            CX????ATT1800000000002350
P2103859080001141454          BISC RECH MORANGO FUTURINHOS 30X130G              CX????ATT1800000000002350
P2103859080001141455          BISC RECH BRIGADEIRO FUTURINHOS 30X130G           CX????ATT1800000000002350
P2103859080001141456          FLOCOS MARACANA                                   FR????ATT1800000000001010
P2103859080001141457          WHISKY OLD PARR                                   UNI???ATF0000000000011000
P2103859080001141458          COLA LIQUIDA BIC BOND 1X12 1G                     PC????ATT1800000000000600
P2103859080001141459          SKYY INFUSIONS ABACAXI 750ML                      UNI???ATT1800000000002900
P2103859080001141460          SKYY INFUSIONS RASPBERRY 750ML                    UNI???ATT1800000000002900
P2103859080001141461          CYNAR 12X900 ML                                   UNI???ATT1800000000001000
P2103859080001141462          FUSION PET 1L                                     UNI???ATF0000000000000499
P2103859080001141463          CERVEJA ITAIPAVA 300ML C/ RETORNO C/ 24           CX????ATF0000000000003300
P2103859080001141464          GUARANA ANTÁRTICA LATA BLACK 350ML C/12           CX????ATF0000000000001800
P2103859080001141465          BISC COQUINHO 10X400G                             CX????ATF0000000000002100
P2103859080001141466          BISC TOP DOCE 10X400G                             CX????ATF0000000000002100
P2103859080001141467          HIRAN LARANJA 2000ML C/6                          PC????ATF0000000000001650
P2103859080001141468          HIRAN LIMÃO 2000ML C/6                            PC????ATF0000000000001650
P2103859080001141469          HIRAN LARANJA 1000ML                              PC????ATF0000000000001500
P2103859080001141470          HIRAN LIMÃO 9X1L                                  PC????ATF0000000000001650
P2103859080001141473          FRISCO MORANGO                                    CX????ATT1800000000000800
P2103859080001141471          DERBY AZUL MINI                                   FR????ATT1800000000005400
P2103859080001141472          RED BLEND MEL                                     UNI???ATT1800000000001000
P2103859080001141474          VODKA PALOFF 980ML                                UNI???ATF0000000000000480
P2103859080001141475          RON DCUBA CRISTAL                                 UNI???ATF0000000000000800
P2103859080001141476          CACHAÇA CARANGUEIJO                               PC????ATF0000000000002300
P2103859080001141477          SBP AERO CITRONELA 450 ML                         PC????ATT1800000000004600
P2103859080001141478          SBP AERO EUCALIPTO MULTI 450 ML                   PC????ATT1800000000004600
P2103859080001141479          SBP AERO MULTI INSETICIDA 450 ML                  PC????ATT1800000000004600
P2103859080001141480          BISC CLUB SOCIAL MANTEIGA                         UNI???ATF0000000000000230
P2103859080001141481          BISC CLUB SOCIAL PRESUNTO                         UNI???ATF0000000000000260
P2103859080001141482          BISC CLUB SOCIAL ORIGINAL                         UNI???ATF0000000000000230
P2103859080001141483          BISC CLUB SOCIAL PIZZA                            UNI???ATF0000000000000250
P2103859080001141484          BISC CLUB SOCIAL QUEIJO                           UNI???ATF0000000000000260
P2103859080001141485          POSITIVO LARANJA 200ML                            PC????ATT1800000000000850
P2103859080001141486          GELADINHO C/ 40UND                                PC????ATT1800000000000320
P2103859080001141487          MINISTER SPECIAL                                  PC????ATT1800000000004800
P2103859080001141488          VINHO QUINTA DO MORGADO SUAVE 750ML               L?????ATT2700000000000900
P2103859080001141489          VINHO QUINTA DO MORGADO BORDÔ 750ML               L?????ATT2700000000001150
P2103859080001141490          VINHO QUINTA DO MORGADO SUAVE 245ML               L?????ATT2700000000000550
P2103859080001141491          HALLS FIRE C/ 21                                  CX????ATT1800000000001280
P2103859080001141492          HALLS ICE C/21                                    CX????ATT1800000000001280
P2103859080001141493          AGUA SANTA JOANA 500ML                            FR    ATF0000000000001000
P2103859080001141494          AGUA SANTA JOANA 1.5 ML                           FR????ATF0000000000000550
P2103859080001141495          CACHAÇA TERRA BRAZILIS 51 1000ML                  UNI???ATF0000000000001800
P2103859080001141496          VINHO QUINTA DO MORGADO SUAVE 2000 ML             L?????ATT1800000000002400
P2103859080001141497          VINHO QUINTA DO MORGADO BORDO SUAVE 1000 ML       L?????ATT1800000000001050
P2103859080001141498          RED BULL 355 ML                                   UNI???ATF0000000000000850
P2103859080001141499          GUARANA BLACK 2L C/6                              FR????ATF0000000000001300
P2103859080001141500          BISC WAFER CHOCOLATE VITAMASSA 30X130G            CX????ATF0000000000002650
P2103859080001141501          BISC WAFER MORANGO VITAMASSA 30X130G              CX????ATF0000000000002650
P2103859080001141502          BISC WAFER NAPOLITANO VITAMASSA 30X130G           CX????ATF0000000000002650
P2103859080001141503          BISC WAFER BEM CASADO VITAMASSA 30X130G           CX????ATF0000000000002650
P2103859080001141504          COCA COLA 1.5 ML                                  PC????ATF0000000000002600
P2103859080001141505          FANTA 1.5 ML                                      PC????ATF0000000000002100
P2103859080001141506          BOLO VITARELLA TRELOSO CHOC 12X40G                CX????ATF0000000000001050
P2103859080001141507          COCKTAIL KISLLA ORANGE                            UNI???ATF0000000000001000
P2103859080001141508          COCKTAIL KISLLA LIMÃO                             UNI???ATF0000000000001000
P2103859080001141509          COCKTAIL KISLLA GUARANA                           UNI???ATF0000000000001000
P2103859080001141510          SIMBA GUARANA 2000ML                              PC????ATF0000000000001500
P2103859080001141511          CERVEJA SKOL BEATS LONG NECK 313ML C/6            PC????ATF0000000000002700
P2103859080001141512          BISC TOP SAL 10X400G                              CX????ATF0000000000002100
P2103859080001141513          BISC MINI CRACKER 10X400G                         CX????ATF0000000000002100
P2103859080001141514          BISC MINI MARIA 10X400G                           CX????ATF0000000000002100
P2103859080001141515          ENERGETICO RED HORSE 2L                           UNI???ATF0000000000000800
P2103859080001141516          BISC MINI MAISENA 10X400G                         CX????ATF0000000000002100
P2103859080001141518          LIEBFRAULMILCH 12/750                             CX????ATT1800000000011037
P2103859080001141519          LEITE DE COCO 24X200ML                            CX????ATT1800000000004100
P2103859080001141520          CERVEJA SKOL BEATS SENSES LATA 269ML C/8          CX????ATF0000000000002500
P2103859080001141521          CERVEJA SKOL BEATS SPIRIT LATA 269 ML C/8         CX????ATF0000000000002500
P2103859080001141528          AGUA SANITÁRIA TROIA BRANCA 12X1000ML             CX    ATT1800000000001450
P2103859080001141522          MARGARINA VITARELLA 24X250G                       CX????ATT1800000000003500
P2103859080001141523          MARGARINA VITARELLA 12X500G                       CX????ATT1800000000003250
P2103859080001141524          TORRADA INTEGRAL VITARELLA 32X160G                CX????ATF0000000000007000
P2103859080001141525          TORRADA TRADICIONAL VITARELLA 32X160G             CX????ATF0000000000007000
P2103859080001141526          BOLO VITARELLA TRELOSO BAUN. C MOR 12X40G         CX????ATF0000000000000750
P2103859080001141527          BISC MINI MAISENA CHOCOLATE 10X400G               CX????ATF0000000000002100
P2103859080001141529          BOLO VITARELLA TRELOSO CHOC. C CHOC 12X40G        CX????ATF0000000000001050
P2103859080001141530          BOLO VITARELLA TRELOSO BAUN. C CHOC 12X40         CX????ATF0000000000000750
P2103859080001141531          CERVEJA ITAIPAVA 1000 ML CX 6                     CX????ATF0000000000003000
P2103859080001141532          CERVEJA SKOL BEATS SPIRIT LONG NECK 313 ML C/6    CX????ATF0000000000002700
P2103859080001141533          CERVEJA STELLA ARTOIS LONG NECK 275ML C/ 6        CX????ATF0000000000002200
P2103859080001141534          SKYY INFUSIONS PASSION FRUIT 750ML                UNI???ATF0000000000002900
P2103859080001141535          SKYY INFUSIONS PINEAPPLE 750ML                    UNI???ATF0000000000002900
P2103859080001141536          CIGARRO PLAY ON BLUE                              PC????ATF0000000000001800
P2103859080001141537          CIGARRO K9 BLUE                                   PC????ATF0000000000001800
P2103859080001141538          CIGARRO K9 RED                                    PC????ATF0000000000001800
P2103859080001141539          CIGARRO PLAY ON RED                               PC????ATF0000000000001800
P2103859080001141540          JUJUBA DORI 500G                                  PC????ATT1800000000000420
P2103859080001141574          BISCOITO MAURICÉA CEA SALGADO10X400G              CX    ATF0000000000001850
P2103859080001141541          BOLO VITARELLA TRELOSO BRIG. C CHOC 12X40G        CX????ATF0000000000000750
P2103859080001141542          SARDINHA COQUEIRO OLEO 250G                       UNI???ATF0000000000000480
P2103859080001141543          SBP AERO INSETICIDA SUAVE 6X270ML                 PC????ATT1800000000004600
P2103859080001141544          TORRADA LIGHT VITARELLA 32X160G                   CX????ATF0000000000007000
P2103859080001141545          RICHESTER RECH AMORI CHOC BRANCO 30X140G          CX????ATF0000000000003750
P2103859080001141546          RICHESTER WAFER ESCURETO 40X120G                  CX????ATF0000000000004680
P2103859080001141547          FARINHA DE TRIGO PURO SABOR C/FERMENTO 10X1KG     CX????ATT1800000000002500
P2103859080001141548          RICHESTER WAFER AMORI MORANGO 40X120G             CX????ATF0000000000004680
P2103859080001141549          RICHESTER AMORI RECH  CHOCOLATE 30X140G           CX????ATF0000000000003750
P2103859080001141550          TORRADA INTEGRAL FORTALEZA 32X160G                CX????ATF0000000000007500
P2103859080001141551          TORRADA LIGHT FORTALEZA 32X160G                   CX????ATF0000000000007500
P2103859080001141552          RICHESTER AMORI RECH MORANGO 30X140G              CX????ATF0000000000003750
P2103859080001141553          TORRADA TRADICIONAL FORTALEZA 32X160G             CX????ATF0000000000007500
P2103859080001141554          BOLO RICHESTER ANIMADOS ZOO BAUNILHA C/ CHOC 12X40CX????ATF0000000000000900
P2103859080001141555          BOLO RICHESTER ANIMADOS ZOO BAUNILHA C/MORAN 12X40CX????ATF0000000000000900
P2103859080001141556          BOLO RICHESTER ANIMADOS ZOO CHOCOLATE 12X40       CX????ATF0000000000000900
P2103859080001141557          BOLO RICHESTER ANIMADOS  BRIGADEIRO C/ CHOC 12X40GCX????ATF0000000000000900
P2103859080001141558          RICHESTER WAFER AMORI CHOC 40X120G                CX????ATF0000000000004680
P2103859080001141559          RICHESTER RECH AMORI CHOC BRANCO 30X140G          CX????ATF0000000000003750
P2103859080001141560          RICHESTER WAFER ESCURETO 40X120G                  CX????ATF0000000000004680
P2103859080001141561          CREAN CRACKER FORTALEZA 20X400G                   CX????ATF0000000000004950
P2103859080001141562          BISCOITO MAIZENA FORTALEZA 20X400G                CX????ATF0000000000005200
P2103859080001141563          BISCOITO MARIA FORTALEZA 20X400G                  CX????ATF0000000000005500
P2103859080001141564          RICHESTER RECH AMORI FLORESTA NEGRA 30X140G       UNI???ATF0000000000003750
P2103859080001141565          RICHESTER RECH ESCURETO 30X140G                   CX????ATF0000000000003750
P2103859080001141566          RICHESTER RECH AMORI FLOCOS 30X140G               CX????ATF0000000000003750
P2103859080001141567          RICHESTER RECH AMORI CHOC C/ MORANGO 30X140G      CX????ATF0000000000003750
P2103859080001141568          RICHESTER WAFER AMORI MOUSSE LIMÃO 40X140G        CX????ATF0000000000004680
P2103859080001141569          RICHESTER WAFER AMORI CHOC BRANCO 40X120G         CX????ATF0000000000004680
P2103859080001141570          CRACKER COCKTAIL FORTALEZA 30X100G                CX????ATF0000000000005000
P2103859080001141571          RICHESTER WAFER AMORI COCO 40X120G                CX????ATF0000000000004680
P2103859080001141572          FARINHA DE TRIGO FINNA C/FERMENTO PAPEL 10X1KG    CX????ATT1800000000002600
P2103859080001141573          FARINHA DE TRIGO TIPO 1 PAPEL 10X1KG              CX????ATT1800000000002250
P2103859080001141575          BISCOITO MAURICÉA MAIZENA DOCE 10X400G            CX????ATF0000000000001850
P2103859080001141576          BISCOITO MAURICÉA MARINA 10X400G                  CX????ATF0000000000001850
P2103859080001141577          BISCOITO MAURICÉA COQUINHO 10X400G                CX????ATF0000000000001850
P2103859080001141578          BISCOITO MAURICÉA LILA 10X400G                    CX????ATF0000000000001850
P2103859080001141579          HALLS DROPS FRUIT EXPLOSION                       UNI???ATT1800000000001280
P2103859080001141580          CERVEJA ANTARCTICA 1L                             GR????ATF0000000000004800
P2103859080001141581          MARGARINA VITARELLA 12X1KG                        CX????ATT1800000000006000
P2103859080001141582          MARGARINA PURO SABOR 3KG                          BD????ATT1800000000001570
P2103859080001141583          MARGARINA MEDALHA DE OURO 15KG                    BD????ATT1800000000007700
P2103859080001141584          MARGARINA PURO SABOR 12X1KG                       CX????ATT1800000000005900
P2103859080001141585          MARGARINA MEDALHA DE OURO 3KG                     BD????ATT1800000000001700
P2103859080001141586          MARGARINA PURO SABOR 24X250G                      CX????ATT1800000000003300
P2103859080001141587          MARGARINA PURO SABOR 12X500G                      CX????ATT1800000000003000
P2103859080001141588          MARGARINA PURO SABOR 15KG                         BD????ATT1800000000007000
P2103859080001141589          LEITE INTEGRAL PIRACANJUBA 1L                     CX????ATT1800000000005100
P2103859080001141590          FARINHA DE TRIGO PURO SABOR 10X1KG                CX????ATF0000000000002400
P2103859080001141591          RICHESTER WAFER LEITE CONDESADO 40X120            CX????ATF0000000000004680
P2103859080001141592          HALLS BLUEBERRY C/21                              CX????ATT1800000000001280
P2103859080001141593          BALA BANZÉ IORGUT SORT 600G                       PC????ATT1800000000000500
P2103859080001141594          QUEIJO'                                           FR    ATT1800000000001700
E2103859080001142             AGUARD.DE CANA PITU 600ML                         GR    +000000000
E2103859080001143             CERVEJA SKOL 600ML                                GR    +000015100
E210385908000114885           SAND HAV COLOR AZUL NAVAL 33/34                   PC????+000000000
E2103859080001144             CERVEJA ANTARCTICA 600ML                          GR    +000000100
E2103859080001149             AGUA C/GAS SCHICARIOL 500 ML                      PC    +000028300
E21038590800011410            AGUA INDAIA 1500 ML                               PC    +000066900
E21038590800011411            AGUA INDAIA 500 ML                                PC    +000059900
E21038590800011414            AGUA S.TUBARÃO 12X1000 ML                         CX    +000000000
E21038590800011416            AGUARD.DE CANA PITU 965 ML                        L     +000000000
E21038590800011417            AGUARD.DE CANA PITU LATA 350 ML                   CX    +000000000
E21038590800011418            TESTE VENDA LOTE - 14                             CX????+000000000
E21038590800011420            ALCATRAO SAO JOAO DA BARRA                        L     +000000000
E21038590800011424            ARRAME MOTTO 500 MT                               UNI   +000001000
E21038590800011428            BACARDI CARTA BLANCA                              L     +000000000
E21038590800011429            BACARDI LIMON                                     L     +000001200
E21038590800011432            BALA BANZE SORT 700 G                             PC    +000000100
E21038590800011434            BALA DELICIA LEITE COND.                          PC    +000000000
E21038590800011435            BALA DELICIA SORT                                 PC    +000000000
E21038590800011444            BALA SANTA FÉ HORTELA 700 G                       PC    +000000000
E21038590800011449            BATON BRANCO                                      CX    +000000000
E21038590800011450            BATON PRETO                                       CX    +000000000
E21038590800011451            BISC RECH TRELOSO 30X130 G CHOC                   CX    +000034700
E21038590800011452            BISC RECH TRELOSO 30X130 G MOR                    CX    +000004700
E21038590800011453            BISC RECH TRELOSO 30X60 G MORAN                   CX    +000005600
E21038590800011454            BISC RECH TRELOSO 30X60 G CHOC                    CX    +000023800
E21038590800011455            BOLINHA DE CHOCOLATE C/50                         PC    +000000000
E21038590800011462            CAFE OURO VERDE 20X250 G                          PC    +000000000
E21038590800011463            CAMPARI                                           L     +000362300
E210385908000114493           FREEGELLS MORANGO C/12                            CX    +000000000
E21038590800011470            CARLTON                                           PC    +000006700
E21038590800011471            CATUABA DONZELA                                   UNI   +000000000
E21038590800011472            CATUABA FOGOSA 900 ML                             UNI   +000000000
E21038590800011473            CEDA TREVO C/35                                   CX    +000010500
E210385908000114487           BARBIADOR PROBAK II. C/24                         PC    +000000000
E21038590800011482            CERVEJA BOHEMIA 600 ML                            GR    +000000000
E21038590800011484            CERVEJA BRAHMA CHOPP 600ML                        GR    +000001900
E21038590800011485            CERVEJA BRAHMA FRESH  600ML                       GR    +000000000
E21038590800011487            CERVEJA NOVA SCHIN 600 ML                         GR????+000000400
E21038590800011488            CERVEJA NOVA SCHIN LATA C/12                      CX    +000005900
E210385908000114884           SAND HAV COLOR CAFE 43/44                         PC    +000000000
E21038590800011489            CERVEJA NOVA SCHIN LATAO C/12                     CX    +000000100
E21038590800011491            CERVEJA SKOL 1000 ML C/RETORNO                    GR    +000016600
E21038590800011494            CERVEJA SKOL LATA  350ML C/12                     CX    +000000100
E21038590800011495            CERVEJA SKOL LATAO C/12                           CX    +000016800
E210385908000114113           COCA COLA 1000 ML C/6                             PC    +000000200
E210385908000114490           COPO AMERICANO C/24                               CX    +000016200
E210385908000114115           COCA COLA 2000 ML                                 PC    +000062100
E210385908000114116           COCA COLA 500 ML C/12                             PC    +000000000
E210385908000114117           COCA COLA KS ULTRA                                GR    +000000000
E210385908000114118           COCA COLA LATA 350 ML C/12                        PC    +000001900
E210385908000114119           COCA COLA LS                                      GR    +000004800
E210385908000114120           COCA COLA LATA ZERO C/12                          PC    +000000000
E210385908000114786           VINHO CARRETEIRO GARRAFÃO                         UNI???+000000000
E210385908000114129           COPO DISCARTAVEL MARATA 180ML                     PC    +000000200
E210385908000114130           COPO DISCARTAVEL COPOBRAS 300ML                   PC    +000000000
E210385908000114131           COPO DISCARTAVEL COPOBRAS 150ML                   PC    +000000000
E210385908000114132           CREAN CRACKER VITARELLA C/20                      CX    +000119700
E210385908000114547           CERVEJA BRAHMA CHOPP 1000 ML C/RETORNO            CX    +000083400
E210385908000114134           CREME DENTAL COLGATE 50G                          CX    +000000000
E210385908000114135           CREME DENTAL COLGATE 90G                          CX    +000000000
E210385908000114136           CREME DENTAL SORRISO 50G                          CX    +000000000
E210385908000114138           DERBY AZUL                                        PC    +000005800
E210385908000114139           DERBY PRATA                                       PC    +000002600
E210385908000114140           DERBY VERMELHO                                    PC    +000004600
E210385908000114586           PIRULITO AMORZITO MORANGO                         PC    +000000000
E210385908000114587           PIRULITO AMORZITO TUTTI FRUTTI                    PC    +000000000
E210385908000114588           BALA SANTA FÉ IORGUTE                             PC    +000000000
E210385908000114589           BALA SANTA FÉ EUCALIPTO                           PC    +000000000
E210385908000114590           BALA FREG CEREJA 584 G                            PC    +000000000
E210385908000114157           DOMUS 1000ML                                      UNI   +000000000
E210385908000114158           DREHER                                            UNI   +008995800
E210385908000114883           SAND HAV COLOR CAFE 41/42                         PC    +000000000
E210385908000114163           DUCREM AVELAN C/60                                CX    +000000000
E210385908000114167           DUCREM CRISPIES                                   CX    +000000000
E210385908000114170           EXT.TOMATE TAMBAU SACHE                           UNI   +000000000
E210385908000114171           EXTRATO TOMATE TAMBAU 24X190G                     CX    +000000000
E210385908000114172           FANTA 500ML C/6                                   CX    +000000000
E210385908000114173           FANTA KS                                          GR    +000000500
E210385908000114174           FANTA LARANJA 2000ML                              CX    +000000200
E210385908000114175           FANTA LATA 350ML C/12                             CX    +000000000
E210385908000114176           FANTA LS                                          GR    +000000000
E210385908000114177           FANTA UVA 2000ML                                  CX    +000000000
E210385908000114180           FOSFORO OLHO C/20                                 PC    +000000000
E210385908000114181           FRALDA SAPEKA G                                   FR    +000015700
E210385908000114183           FRALDA SAPEKA EG                                  FR    +000000000
E210385908000114184           FRALDA SAPEKA M                                   FR    +000017700
E210385908000114185           FRALDA SAPEKA P                                   FR    +000004900
E210385908000114186           FREE BOX                                          PC    +000004300
E210385908000114187           FREEGELLS CEREJA C/12                             CX    +000000000
E210385908000114188           PILHA PANASONIC GRANDE C/24                       UNI   +000000000
E210385908000114189           FREEGELLS CEREJA C/CHOC. C/12                     CX    +000000000
E210385908000114193           FREEGELLS CREM MORANGO C/12                       CX    +000000000
E210385908000114485           TRIDENT CANELA C/21                               CX    +000000400
E210385908000114196           FREEGELLS EUCALIPITO C/12                         CX    +000000300
E210385908000114201           FREEGELLS MORANGO C/CHO. C/12                     CX    +000000000
E210385908000114202           FREEGELLS EXTRA FORTE C/12                        CX    +000000000
E210385908000114203           FUBA PAJEU 30X500G                                PC    +000006800
E210385908000114204           FUMO AVIAO C/25                                   PC    +000000000
E210385908000114205           FUMO SUPER BOM C/25                               PC    +000000000
E210385908000114207           FUMO TREVO C/11                                   PC    +000021800
E210385908000114208           PIPOCA CARUARU C/20                               PC    +000016100
E210385908000114209           GELADINHO C/20                                    PC    +000000000
E210385908000114210           GELADINHO C/40                                    PC    +000000000
E210385908000114212           GOMA AMERICANA C/30                               PC    +000000000
E210385908000114213           PIPOCAO CARUARU C/10X45G                          PC    +000003200
E210385908000114214           GRANPO DE CERCA BELGO                             UNI   +000000000
E210385908000114215           PIPOCAO CARUARU 90G                               PC    +000002500
E210385908000114217           GUARANA ANT. 2000ML                               CX    +000000400
E210385908000114219           GUARANA ANT. DIET 2000ML                          CX    +000000000
E210385908000114221           GUARANA ANT.DIET  LATA 350ML C/12                 CX    +000000000
E210385908000114223           GUARANA ANTARCTICA LATA 350ML C/12                CX    +000002700
E210385908000114227           GUARANA KS                                        GR    +000000000
E210385908000114882           SAND COLOR CAFE  39/40                            PC    +000000000
E210385908000114228           GUARANA KS DIET                                   GR    +000000000
E210385908000114235           HALLS CEREJA C/21                                 CX    +000029900
E210385908000114236           HALLS LIMÃO CREAMY                                CX    +000000000
E210385908000114238           HALLS MORANGO CREAMY                              CX    +000014900
E210385908000114239           HALLS EXTRA FORTE C/12                            CX    +000014800
E210385908000114241           HALLS MENTOL C/21                                 CX    +000004900
E210385908000114242           HALLS MELANCIA C/21                               CX    +000009000
E210385908000114244           HALLS MENTA C/21                                  CX    +000002900
E210385908000114245           HALLS MORANGO C/21                                CX    +000058000
E210385908000114246           HALLS UVA VERDE C/21                              CX    +000000000
E210385908000114247           PIRULITO CHERRY POP MACA VERDE C/50               PC    +000000000
E210385908000114564           COCA COLA ZERO 2000ML                             PC    +000000000
E210385908000114591           BALA SANTA FÉ GEL SORT.                           PC    +000000000
E210385908000114592           BALA MAST WALL DUPY SORT.                         PC    +000000000
E210385908000114274           HILTON                                            PC    +000000900
E210385908000114275           HIRAN 600 ML                                      GR    +000000800
E210385908000114276           HOLLYWOOD                                         PC    +000011000
E210385908000114267           PIRULITO PARABENS COLORIDO C/50                   UNI   +000000000
E210385908000114278           ISQUEIRO BIC GRANDE C/12                          PC    +000003700
E210385908000114283           JUNINHO SCHIN GUARANA 250ML                       CX    +000012400
E210385908000114282           JUNINHO SCHIN COLA 250 ML                         CX    +000011200
E210385908000114284           JUNINHO SCHIN LARANJA 250ML                       CX    +000008900
E210385908000114285           JUNINHO SCHIN LIMAO 250 ML                        CX    +000013700
E210385908000114288           KISUQUE DOCILE C/60                               UNI   +000000000
E210385908000114289           KITUT FIANBRE C/24                                CX    +000000000
E210385908000114290           LAMINA WILKINSON C/20                             CX    +000004500
E210385908000114295           LEITE NINHO INST.400G                             UNI   +000000000
E210385908000114296           LEITE NINHO INTEGRAL 400G                         UNI   +000000000
E210385908000114297           LICOR DE MENTA NORDESTINA                         UNI   +000000100
E210385908000114304           MARTINI BIANCO                                    L     +000012700
E210385908000114305           MARTINI ROSATO                                    L     +000017800
E210385908000114881           SAND HAV COLOR AZUL NAVAL 39/40                   PC    +000000000
E210385908000114318           MUCILON ARROZ LATA                                UNI   +000000000
E210385908000114327           PEPSI 2000ML                                      PC    +000000600
E210385908000114331           SKINKA LARANJA                                    PC    +000046400
E210385908000114332           SMIRNOFF ICE C/6                                  PC    +000000000
E210385908000114334           SODA ANT. 2000ML                                  PC    +000107000
E210385908000114336           SODA ANT. KS                                      GR    +000000000
E210385908000114337           SODA ANT. LATA 350 ML C/12                        CX    +000000000
E210385908000114339           SUKITA 1000ML C/12                                CX    +000000300
E210385908000114340           SUKITA 2000ML                                     CX    +000000000
E210385908000114341           SUKITA LATA 350ML C/12                            CX    +000000000
E210385908000114346           TRIDENT  HERBAL FRESH C/21                        CX    +000004900
E210385908000114347           TRIDENT HORT. C/21                                CX    +000017100
E210385908000114348           TRIDENT MENTA C/21                                CX    +000048000
E210385908000114349           TRIDENT MORANGO C/21                              CX    +000012700
E210385908000114350           TRIDENT TUTTI FRUTI C/21                          CX    +000006800
E210385908000114351           TRIDENT EUCALIPTO                                 CX    +000000000
E210385908000114352           TRIDENT FRESHMINT C/21                            CX    +000000000
E210385908000114353           TRIDENT MELANCIA TWIST C/21                       CX    +000003700
E210385908000114354           TRIDENT TROPICAL MIX                              CX    +000000000
E210385908000114356           VINAGRE MINHOTO 12X500ML                          CX    +000000000
E210385908000114357           VINAGRE MINHOTO 12X250ML                          UNI   +000000000
E210385908000114358           VINAGRE MURIONGO 12X250ML                         CX    +000000000
E210385908000114359           VINHO CARRETEIRO 600ML                            GR    +000000700
E210385908000114360           VINHO CARRETEIRO 900ML                            L     +000000000
E210385908000114364           VINHO DOM BOSCO TINTO 750 ML                      L     +000000000
E210385908000114365           VINHO INDIANO 600ML                               GR    +000000100
E210385908000114366           VINHO INDIANO 900ML                               L     +000000000
E210385908000114367           VINHO JATOBA GENGIBRE                             GR    +000000000
E210385908000114368           VINHO JATOBA JURUBEBA 600ML                       GR    +000000000
E210385908000114369           VINHO JATOBA UVA 600 ML                           GR    +000000000
E210385908000114371           VINHO QUENTINHO 600ML                             GR    +000000000
E210385908000114372           VINHO QUENTINHO 750ML                             L     +000000000
E210385908000114373           VINHO SANTA CEIA SECO 750ML                       L     +000000000
E210385908000114375           VODKA NATASHA                                     L     +000067000
E210385908000114376           VODKA NORDOFF                                     L     +000000000
E210385908000114377           VODKA ORLOFF                                      L     +000026600
E210385908000114378           VODKA SMIRNOFF 600 ML                             L     +000000000
E210385908000114379           WHISKY CAVALO BRANCO                              L     +000000000
E210385908000114380           WHISKY CHANCELER                                  L     +000000000
E210385908000114381           WHISKY JOHNNIE WALKER RED                         L     +000000000
E210385908000114382           WHISKY OLD EIGHT                                  CX????+000044800
E210385908000114383           WHISKY PASS PORT                                  L     +000060700
E210385908000114384           WHISKY TEACHER'S                                  L     +000000000
E210385908000114385           WHISKY WALL STREET                                L     +000000000
E210385908000114880           SAND HAV COLOR AZUL NAVAL 37/38                   PC    +000000000
E210385908000114390           SABONETE EVEN EVA DOCE                            PC    +000000000
E210385908000114391           SABONETE EVEN  LAVANDA                            PC    +000000000
E210385908000114392           SABONETE EVEN  MARACUJA                           PC    +000000000
E210385908000114393           SABONETE EVEN  EXTRATO DE FLORES                  PC    +000000000
E210385908000114394           SABONETE EVEN  LIMAO                              PC    +000000100
E210385908000114402           SABONETE EVEN MORANGO                             PC    +000000000
E210385908000114404           SALG. CROKYS QUEIJO 30G                           UNI   +000001800
E210385908000114405           SALG. CROKYS C/30 QUEIJO                          UNI   +000000500
E210385908000114406           SALG. CROKYS C/30 CAMARRAO                        UNI   +000000300
E210385908000114407           SALG. CROKYS C/30 CEBOLA                          UNI   +000001100
E210385908000114408           SALG. CROKYS C/30 GALINHA                         UNI   +000000100
E210385908000114409           SALG. CROKYS CHURRASCO 70G                        UNI   +000001100
E210385908000114410           SALG. CROKYS PRESUNTO 70G                         UNI   +000001500
E210385908000114411           SALG. CROKYS CHURRASCO 30G                        UNI   +000002800
E210385908000114412           SALG. CROKYS QUEIJO 70G                           UNI   +000001100
E210385908000114413           SALG. CARUARU CEBOLA 25G                          UNI   +000001700
E210385908000114415           SARDINHA COQUEIRO TOMATE C/54                     CX    +000001600
E210385908000114416           SBP MULT INSETICIDA300 ML C/6                     PC    +000000100
E210385908000114417           SCHIN COLA 2000ML                                 PC    +000010900
E210385908000114420           SCHIN GUARANA 2000ML                              PC    +000056000
E210385908000114422           SCHIN LARANJA 2000ML                              PC    +000055500
E210385908000114424           SCHIN LIMAO 2000ML                                PC    +000180500
E210385908000114426           PETACA WHISKY TEACHER'S 250ML                     UNI   +000045500
